"Empresa Genera",Año,Mes,Planta,"Energia Punta","Energia Valle","Energia Noche","Potencia Gen Punta","Potencia Gen Valle","Potencia Gen Noche","Potencia Sist Punta","Potencia Sist Valle","Potencia Sist Noche","Fecha Max","Hora Max","Factor Carga","Consumo Diesel","Consumo Bun","Consumo Bun AZ","Consumo Otro","Consumo Lub","Gasto Diesel","Gasto Bun","Gasto Bun AZ","Gasto Otro","Gasto Lub"
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2024,"Diciembre ","DANIEL GUTIÉRREZ",2017777.577,3405821.305,3839394.146,13397.245,14050.942,13818.569,13202.857,13209.028,13665.233,10-12-0202,"Jan 1",0.6188,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2024,"Diciembre ","EL ENCANTO",1137738.68,1982738.789,2243894.416,8260.898,8261.869,8259.185,8248.926,8248.404,8243.492,10-12-0202,"Jan 1",0.7937,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2024,"Diciembre ",ELECTRIONA,789445.809,1309019.732,1484532.106,6177.945,6204.755,6182.063,4572.973,4580.474,4585.477,10-12-0202,"Jan 1",0.8268,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2024,"Diciembre ","RÍO SEGUNDO",130898.533,222150.796,240300.401,890.293,887.266,889.13,855.535,855.506,855.989,10-12-0202,"Jan 1",0.6380,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2024,"Diciembre ","P.E VALLE CENTRAL",883946.102,1436034.932,1736176.705,14400.898,14440.8,14499.247,1756.279,2228.948,991.497,10-12-0202,"Jan 1",0.3563,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2024,"Diciembre ",VENTANAS,567525,836868,961532,5556.678,5541.192,5691.818,3915.559,3841.213,3958.009,10-12-0202,"Jan 1",0.2822,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2024,"Diciembre ","BALSA INFERIOR",5123077.215,4967453.386,5471242.117,37171.518,37087.844,36756.41,36344.142,36335.975,19219,10-12-0202,"Jan 1",0.5578,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2024,"Diciembre ",BELÉN,963820.195,1726060.406,1929590.92,6983.983,7138.257,7017.336,5909.844,5920.323,5915.412,10-12-0202,"Jan 1",0.5912,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2024,"Diciembre ",BRASIL,3516958.242,5061529.485,4051451.721,25125.627,25182.209,25223.518,24127.531,24049.211,16653.262,10-12-0202,"Jan 1",0.7073,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2024,"Diciembre ",COTE,839705,1512810.5,1081050.25,6716.206,6733.388,6635.037,0.087,0.086,3967.478,10-12-0202,"Jan 1",0.6801,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2024,"Diciembre ","Jorge Manuel Dengo",661391.99,888532.389,748748.718,4743.707,4542.459,4428.194,4388.61,3159.13,3116.51,09-12-0202,"Jan 2",0.6570,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2024,"Diciembre ","LOS NEGROS",2566735.5,4625439,5115285,17052,17094,17094,16548,16464,16548,09-12-0202,"Jan 2",0.9190,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2024,"Diciembre ",TACARES,877980.83,1070729.683,1307309.066,6187.647,4930.329,5277.849,6025.39,3547.37,3936.4,09-12-0202,"Jan 2",0.6430,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2024,"Diciembre ","LOS NEGROS II",4235733.2,7592752.287,8418454.718,28412.418,28779.975,28445.996,28243.39,28192,28220,09-12-0202,"Jan 2",0.9780,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2024,"Diciembre ",CHOCOSUELAS,3472840.05,5766513.505,4082924.691,25552.708,25585.9,25015.66,0,0,0,11-12-0202,"Mar 1",0.6830,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2024,"Diciembre ","LA ESPERANZA",830179.296,1467802.013,1537703.222,14742.8,15017.983,14750.288,5419.212,5417.022,5418.623,11-12-0202,"Mar 1",0.9200,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2024,"Diciembre ","AGUAS ZARCAS",1604651.019,1952247.41,1748595.104,15408.338,15407.65,15316.825,14257.487,0,6572.954,11-12-0202,"Mar 1",0.4900,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2024,"Diciembre ",PLATANAR,2222622.961,3951260.343,4447254.311,5424.176,5454.93,5426.812,14532.072,14627.464,14611.897,11-12-0202,"Mar 1",0.9010,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2024,"Diciembre ",POCOSOL,104368.628,195115.748,15.234,2798.641,2928.772,20.496,0,1783.514,0,11-12-0202,"Mar 1",0.0800,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL LOS SANTOS R.L.",2024,"Diciembre ","LOS SANTOS",1052470.978,1781473.36,2018310.772,12169.531,12335.098,12357.871,8340.923,3153.556,0,11-12-0202,"Jan 2",0.5115,,,,,,,,,,
"Consorcio Cooperativo Cubujuqui R L ",2024,"Diciembre ",CUBUJUQUÍ,3061450.033,5077507.972,3587381.436,21830.769,21840.666,21780.092,21367.429,19458.863,8864.188,11-12-0202,"Mar 1",0.7030,,,,,,,,,,
"Consorcio Cooperativo Cubujuqui R L ",2024,"Diciembre ","DOÑA JULIA",2837780.674,4634049.482,4605384.442,19859.882,20011.482,19557.465,19434.664,17470.273,10762.953,11-12-0202,"Mar 1",0.7240,,,,,,,,,,
"Consorcio Cooperativo Cubujuqui R L ",2024,"Noviembre ",CUBUJUQUÍ,2879984.825,4719545.632,3236726.796,21758.931,21896.843,21768.738,19453.052,14702.579,7508.394,08-11-0202,"Feb 1",0.6710,,,,,,,,,,
"Consorcio Cooperativo Cubujuqui R L ",2024,"Noviembre ","DOÑA JULIA",2641849.99,4141293.801,3845165.757,19720.518,19463.461,19528.265,18443.279,8738.711,11503.324,08-11-0202,"Feb 1",0.6580,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2024,"Noviembre ",CANALETE,2242486.12,3756107.16,2002558.37,15843.1,15859.67,15811.65,15545.49,12190.56,0,28-11-0202,"Dec 1",0.7120,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2024,"Noviembre ",BIJAGUA,2466629.71,3710417.82,2920041.66,17037.03,17035.78,17041.55,16846.55,13446.66,5858.43,28-11-0202,"Dec 1",0.7520,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2024,"Noviembre ",JUANILAMA,152642.6,280947.65,280.51,4186.16,4039.85,87.39,0,155.05,0,28-11-0202,"Dec 1",0.1370,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2024,"Noviembre ","RIO NARANJO",280966.01,516207.87,577003.1,7428.37,7621.03,7316.97,603.34,382.07,1311.34,28-11-0202,"Dec 1",0.2120,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL LOS SANTOS R.L.",2024,"Noviembre ","LOS SANTOS",160244.673,235357.869,333032.261,8703.086,9439.779,9476.529,0.007,0,236.53,18-11-0202,"Dec 1",0.0010,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2024,"Noviembre ","PE CACAO",288028.1,505460.07,513118.13,11778.52,12012.65,17086.88,942.36,584.81,0,28-11-0202,"Dec 1",0.0860,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2024,"Noviembre ",HUACAS,191020.08,388962.95,588.68,4858.76,4787.08,321.93,0,1499.76,0,28-11-0202,"Dec 1",0.1610,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2024,"Noviembre ","VALLE ESCONDIDO",70573.7,136350.24,85.77,1957.61,1891.26,44.7,0,402.46,0,28-11-0202,"Dec 1",0.0580,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2024,"Noviembre ",PLATANAR,1856615.687,3352271.183,3471500.185,5443.4,5429.81,5430.214,14674.441,14715.742,0,08-11-0202,"Feb 1",0.7610,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2024,"Noviembre ",POCOSOL,133292.73,243880.952,320.844,3461.309,3363.161,110.214,0,1812.642,0,08-11-0202,"Feb 1",0.1040,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2024,"Noviembre ",CHOCOSUELAS,3482760.22,5837508.993,3221555.807,25574.87,25609.765,25668.053,24915.908,23089.711,24353.104,08-11-0202,"Feb 1",0.6640,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2024,"Noviembre ","LA ESPERANZA",801636.106,1412126.485,1423473.651,14904.167,15099.113,14810.948,5412.044,5410.314,5413.696,08-11-0202,"Feb 1",0.9020,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2024,"Noviembre ","AGUAS ZARCAS",1836597.441,2545417.476,2311097.407,15409.805,15397.615,15404.369,13548.079,11909.013,8729.093,08-11-0202,"Feb 1",0.6390,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2024,"Noviembre ","Jorge Manuel Dengo",603774.717,840655.975,752679.655,4622.136,4778.021,4495.427,4458.183,3209.315,3244.205,11-11-0202,"Dec 1",0.6490,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2024,"Noviembre ","LOS NEGROS",2446521,4278960,4336857,16590,16590,16674,16338,16506,15036,11-11-0202,"Dec 1",0.8530,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2024,"Noviembre ",TACARES,800829.307,995060.014,1113408.762,6356.922,4934.465,6280.787,3293.028,3381.553,3869.944,11-11-0202,"Dec 1",0.5940,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2024,"Noviembre ","LOS NEGROS II",4019500.535,7260736.446,8112292.919,28303.303,28466.682,28424.447,28051.42,27423.564,27433.342,11-11-0202,"Dec 1",0.9680,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2024,"Noviembre ","TORO III (JASEC)",2740897.157,4723368.498,4693866.815,23385.402,23359.652,23436.741,12178.539,12686.238,15879.018,12-11-0202,"Dec 1",0.6809,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2024,"Noviembre ","BIRRIS I",2695275.868,4155111.698,2554837.126,18707.352,17435.275,18422.502,18313.374,17435.275,10349.433,12-11-0202,"Dec 1",0.9883,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2024,"Noviembre ","BIRRIS III",661137.075,1179873.458,1309410.01,4451,4501,4491,4423,4430,4411,12-11-0202,"Dec 1",0.9410,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2024,"Noviembre ",TUIS,291005.023,521603.098,577539.881,1945,1945.6,1946.3,1941.762,1941.235,1941.816,12-11-0202,"Dec 1",0.9732,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2024,"Noviembre ","BARRO MORADO",56634.75,99297.25,113213.25,875,872,885,245,364,811,12-11-0202,"Dec 1",0.2894,0,0,0,0,0,0,0,0,0,0
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2024,"Noviembre ",BRASIL,3461307.75,6168934.439,6459649.28,25671.35,25366.65,25291.699,25123.955,25012.662,24982.598,11-11-0202,"Dec 1",0.9311,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2024,"Noviembre ",COTE,503166.625,855988.25,17061.5,6761.735,6761.466,6644.919,6652.961,6686.127,0,11-11-0202,"Dec 1",0.2817,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2024,"Noviembre ","DANIEL GUTIÉRREZ",1772764.922,3123289.976,3563548.346,13383.225,14020.12,13603.872,13308.007,13255.419,13531.741,11-11-0202,"Dec 1",0.5839,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2024,"Noviembre ","EL ENCANTO",1091973.75,1907414,1973134.5,8262.06,8264.804,8260.372,8254.54,8250.17,4671.176,11-11-0202,"Dec 1",0.7603,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2024,"Noviembre ",ELECTRIONA,828668.344,1453408.27,1607013.66,6218.313,6233.342,6203.526,6109.099,6160.939,6150.021,11-11-0202,"Dec 1",0.9273,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2024,"Noviembre ","RÍO SEGUNDO",105487.221,179496.554,182997.082,898.718,895.505,890.442,875.921,881.54,873.57,11-11-0202,"Dec 1",0.5200,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2024,"Noviembre ","P.E VALLE CENTRAL",229569.871,491110.083,555540.891,14530.971,14575.014,14503.343,375.327,2185.293,0,11-11-0202,"Dec 1",0.1159,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2024,"Noviembre ",VENTANAS,573246.25,966823,1093320.625,5462.382,5563.878,5447.051,2889.016,3914.416,3936.893,11-11-0202,"Dec 1",0.3246,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2024,"Noviembre ","BALSA INFERIOR",4961815.636,6164078.738,6627120.506,37348.886,37413.735,35565.775,37020.14,36975.208,28221.806,11-11-0202,"Dec 1",0.6575,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2024,"Noviembre ",BELÉN,511039.742,912046.922,1067173.122,8982.981,8901.551,8859.479,1161.438,1159.21,5921.804,11-11-0202,"Dec 1",0.3293,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2024,"Noviembre ","PEÑAS BLANCAS",3839585.393,6400021.042,6529488.209,35896.145,35913.605,35842.297,35670.148,35618.062,35023.828,01-11-0202,"Dec 1",0.6434,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2024,"Noviembre ",PIRRÍS,15098562.636,25311186.37,20912063.692,138861.805,138950.414,138575.438,-189.714,-190.557,138094.648,21-11-0202,"Dec 1",0.6084,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2024,"Noviembre ",REVENTAZON,30157749.996,49946610.673,42943924.416,290018.574,289932.539,288570.903,286175.715,275094.297,288570.903,28-11-0202,"Dec 1",0.5581,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2024,"Noviembre ","RÍO MACHO",17423188.27,29510452.589,29331370.131,130579.309,130890.568,130570.088,35576.182,64724.062,130362.592,14-11-0202,"Dec 1",0.7566,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2024,"Noviembre ",SANDILLAL,520649.422,702061.64,363545.256,30073.537,31093.252,15195.364,29598.754,19702.963,-66.781,09-11-0202,"Dec 1",0.0711,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2024,"Noviembre ",TEJONA,162152.43,284886.827,312990.581,5017.547,4979.262,5008.615,-34.407,-45.629,-48.408,22-11-0202,"Dec 1",0.1333,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2024,"Noviembre ","MOÍN GAS II",0,0,0,-68.556,-45.104,-59.048,-85.881,-86.399,-76.946,12-11-0202,"Dec 1",0.0000,0,0,0,0,0,0,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2024,"Noviembre ","MOÍN GAS III",62851.881,11076.822,0,32305.871,27260.172,-69.897,-141.02,-138.408,-107.091,13-11-0202,"Dec 1",0.0029,32694,0,0,0,0,17793387.64,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2024,"Noviembre ","MOÍN GAS III",41214.901,674.672,0,30458.01,2463.241,-70.762,-97.852,-97.576,-86.374,25-11-0202,"Dec 1",0.0006,0,0,0,0,0,0,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2024,"Noviembre ",OROTINA,9416.653,48155.945,0,9654.925,9721.654,0,0,9646.657,0,08-11-0202,"Dec 1",0.0084,2348,0,2348,0,0,4910936.99,0,853392.15,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2024,"Noviembre ","LAS PAILAS",4121175.971,7338637.345,8145620.879,29175.553,29199.852,29359.467,28811.773,28859.062,28983.629,26-11-0202,"Dec 1",0.7780,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2024,"Noviembre ","PAILAS II",4439259.419,8033713.01,9192522.821,52647.383,52579.805,52339.426,52264.391,52261.289,52298.02,03-11-0202,"Dec 1",0.5789,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2024,"Noviembre ","LA JOYA",12.245,1534.442,6668.298,-4705.318,120.755,124.319,-34492.715,-33768.586,-36034.652,13-11-0202,"Dec 1",0.0002,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2024,"Noviembre ","MIRAVALLES I",2523117.121,4315388.623,5135020.054,40560.16,40521.52,40595.828,0,0,0,21-11-0202,"Dec 1",0.3924,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2024,"Noviembre ","MIRAVALLES II",6359953.569,11403552.838,12889740.633,50363.445,50529.207,50556.137,43128.617,43157.926,42757.059,02-11-0202,"Dec 1",1.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2024,"Noviembre ","MIRAVALLES III",2725628.539,4903257.024,5549226.054,20179.055,20217.102,20223.689,19622.629,19532.807,19666.078,08-11-0202,"Dec 1",0.6774,,,,,,,,,,
