"Empresa Genera",Año,Mes,Planta,"Energia Punta","Energia Valle","Energia Noche","Potencia Gen Punta","Potencia Gen Valle","Potencia Gen Noche","Potencia Sist Punta","Potencia Sist Valle","Potencia Sist Noche","Fecha Max","Hora Max","Factor Carga","Consumo Diesel","Consumo Bun","Consumo Bun AZ","Consumo Otro","Consumo Lub","Gasto Diesel","Gasto Bun","Gasto Bun AZ","Gasto Otro","Gasto Lub"
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2019,"Diciembre ",TACARES,921932.706,997562.301,1177880.847,6596.341,4819.075,4813.097,6164.31,3236.11,2655.57,17-12-0201,"Jan 2",0.6122,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2019,"Diciembre ","LOS NEGROS II",4366086.126,7701552.93,8153927.789,28450.515,28558.697,28351.505,28151.6,27354,28122.64,17-12-0201,"Jan 2",0.9776,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2019,"Diciembre ","BIRRIS I",2823087,3384152,875501,18600,18600,16520,18600,15720,6920,17-12-0201,"Jan 1",0.5755,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2019,"Diciembre ","BIRRIS III",678510,1182896,1122021,4500,4500,4500,4500,4500,4500,17-12-0201,"Jan 1",0.8911,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2019,"Diciembre ",TUIS,283324.999,267732,248187.999,1920,1920,1920,1920,1920,1920,17-12-0201,"Jan 1",0.5595,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2019,"Diciembre ","BARRO MORADO",148616.5,260225.5,298636,1050,1050,1050,1000,1000,1000,17-12-0201,"Jan 1",0.7043,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2019,"Diciembre ","TORO III (JASEC)",2149012.326,3597205.99,2653236.963,23030.5,23070.7,23008.5,9514.6,17091,17238.1,17-12-0201,"Jan 1",0.4703,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2019,"Diciembre ",CHOCOSUELAS,2698158.68,3962787.324,1062101.94,25664.778,25737.322,23867.367,24734.542,21874.213,14930.828,12-12-0201,"Jan 1",0.3960,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2019,"Diciembre ","LA ESPERANZA",771352.561,1335415.591,1367714.225,14620.958,14629.466,14766.148,5203.094,5210.915,4493.382,12-12-0201,"Jan 1",0.8330,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2019,"Diciembre ","AGUAS ZARCAS",2046372.221,3371997.914,3441391.715,5222.693,5223.877,5222.036,14194.74,12854.559,12187.782,12-12-0201,"Jan 1",0.8180,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL LOS SANTOS R.L.",2019,"Diciembre ","LOS SANTOS",1050735.029,1760349.203,2227611.609,12196.009,12102.693,12282.682,1967.37,1158.02,123.08,27-12-0201,"Jan 2",0.5311,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2019,"Diciembre ",CANALETE,2388893.1,4151492.45,3039491.36,15481.22,15485.57,15463.17,15431,11048.286,0,17-12-0201,"Jan 2",0.8200,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2019,"Diciembre ",BIJAGUA,2392853.4,3996164.77,3590312.13,16986.82,16980.11,17002.41,16860.18,0,8660.841,17-12-0201,"Jan 2",0.8200,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2019,"Diciembre ",JUANILAMA,269836.91,492536.48,60.27,4252.65,4223.91,47.08,0,2521.09,0,17-12-0201,"Jan 2",0.2430,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2019,"Diciembre ","RIO NARANJO",975421.16,1756201.06,2102702.17,8484.24,8661.74,8665.79,5768.3,0,4418.567,17-12-0201,"Jan 2",0.7660,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2019,"Diciembre ","PE CACAO",1616225.74,2631374.44,2361148.35,20316.95,20468.95,20658.29,3816.093,173.19,0,17-12-0201,"Jan 2",0.4200,,,,,,,,,,
"Consorcio Cooperativo Cubujuqui R L ",2019,"Diciembre ",CUBUJUQUÍ,2981285.263,4496181.507,2860622.904,21843.662,21860.984,21859.109,21058.199,13729.718,9467.095,12-12-0201,"Jan 1",0.6200,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2019,"Noviembre ","RIO NARANJO",722146.99,1364441.58,1699142.53,8476.86,8686.6,8819.2,74.95,4840.144,1866.6,14-11-0201,"Dec 1",0.5840,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2019,"Noviembre ","PE CACAO",1258629.81,1999750.07,1459038.94,20629.87,20549.42,20504.74,0,1077.04,0,14-11-0201,"Dec 1",0.3100,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2019,"Noviembre ",CANALETE,2233375.09,3082114.25,1129427.55,15698.18,15491.79,15458.96,15446.2,13704.899,0,14-11-0201,"Dec 1",0.5740,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2019,"Noviembre ",BIJAGUA,2371618.95,3111644.19,1834322.79,17006.94,16870.52,16877.95,16854.15,4985.48,0,14-11-0201,"Dec 1",0.6050,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2019,"Noviembre ",JUANILAMA,240889.32,459874.53,471.08,4243.81,4201.09,104.49,0,1320.62,0,14-11-0201,"Dec 1",0.2210,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2019,"Noviembre ",CHOCOSUELAS,2333294.448,3481815.208,764497.734,25532.42,25672.078,23342.659,20696.933,16016.038,5908.853,22-11-0201,"Jan 1",0.3480,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2019,"Noviembre ",CUBUJUQUÍ,2566432.979,4176547.883,2193221.87,21838.585,21833.447,21849.042,19492.859,10793.081,4522.741,22-11-0201,"Jan 1",0.5640,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2019,"Noviembre ","LA ESPERANZA",693026.833,1142003.983,1007083.948,5219.581,5221.087,5219.993,5201.863,2579.377,2650.717,22-11-0201,"Jan 1",0.7890,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2019,"Noviembre ","AGUAS ZARCAS",1775963.326,2610757.664,2592265.084,14658.202,14637.018,14590.406,14311.32,4570.793,14445.533,22-11-0201,"Jan 1",0.6890,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2019,"Noviembre ","TORO III (JASEC)",1698576.962,2899500.049,2013878.944,23015.43,23017.128,22571,12755.9,12786,12331.1,28-11-0201,"Dec 1",0.3826,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2019,"Noviembre ","BIRRIS I",2587311,2885111,758905,18600,18600,16693.4,18600,16173.4,9920,28-11-0201,"Dec 1",0.5232,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2019,"Noviembre ","BIRRIS III",639961,1031898,923308,4500,4500,4500,4469,4456,3019,28-11-0201,"Dec 1",0.8010,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2019,"Noviembre ",TUIS,282172,406337,363195,1920,1920,1920,1920,1920,996,28-11-0201,"Dec 1",0.7608,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2019,"Noviembre ","BARRO MORADO",91367,156516,189169,950,950,950,800,800,0,28-11-0201,"Dec 1",0.4496,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2019,"Noviembre ",TACARES,892484.927,1036078.843,1191639.185,6607.256,5636.232,5190.404,6405.76,2464.33,2459.01,27-11-0201,"Dec 1",0.6370,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2019,"Noviembre ","LOS NEGROS II",4219911.517,6898234.072,5408463.558,28514.751,28633.257,28347.06,28198.91,24454.71,28202.57,27-11-0201,"Dec 1",0.8260,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2019,"Noviembre ","Jorge Manuel Dengo",0,0,0,0,0,0,0,0,0,27-10-2025,,0.0000,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2019,"Noviembre ","LOS NEGROS",2161351.5,3649558.5,2327325,16842,16842,16842,16632,12642,12894,27-11-0201,"Dec 1",0.6280,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2019,"Noviembre ",BRASIL,3420156.346,2501396.207,2623281.043,24398.19,24493.62,24095.65,24102.803,21725.209,13859.432,28-11-0201,"Dec 1",0.4945,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2019,"Noviembre ",COTE,703712.869,551449.928,36130.532,7105.54,6823.399,6830.3,6823.34,6838.826,0,28-11-0201,"Dec 1",0.2643,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2019,"Noviembre ","DANIEL GUTIÉRREZ",2356921.263,1926541.907,2123354.003,20805.996,20929.55,16813.43,20779.132,7856.708,8377.314,28-11-0201,"Dec 1",0.4422,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2019,"Noviembre ","EL ENCANTO",1096425.438,1878912.772,2076580.01,8640.25,8521.71,8581.53,8640.253,4716.092,5179.513,28-11-0201,"Dec 1",0.7724,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2019,"Noviembre ",ELECTRIONA,701071,558663,596441,6129.08,6012.12,6036.66,4633.443,829.099,1576.809,28-11-0201,"Dec 1",0.4426,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2019,"Noviembre ","RÍO SEGUNDO",129789.342,106385.827,115746.631,1019.62,1024.3,1015.31,1003.887,376.312,913.941,28-11-0201,"Dec 1",0.3910,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2019,"Noviembre ","P.E VALLE CENTRAL",513773.67,861956.89,1169784.38,14921.42,14932.38,14015.87,5115.332,7988.006,3375.993,28-11-0201,"Dec 1",0.3138,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2019,"Noviembre ",VENTANAS,424761.575,654221.28,966898.07,7728.865,7700.284,7720.829,7607.369,7302.578,7528.745,28-11-0201,"Dec 1",0.2522,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2019,"Noviembre ","BALSA INFERIOR",4614657.224,1831811.783,1619327.854,37848.22,37085.9,32193.27,37848.217,26514.355,15654.143,28-11-0201,"Dec 1",0.2987,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2019,"Noviembre ",BELÉN,1394799.04,2280071.66,2509214.42,10171.36,10052.15,10003.91,9248.545,9161.312,9344.773,28-11-0201,"Dec 1",0.8178,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2019,"Noviembre ",REVENTAZON,20083153.111,34265221.529,30647396.694,252780.093,232095.585,231649.291,230218.548,229437.827,156565.957,09-11-0201,"Dec 1",0.3855,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2019,"Noviembre ","RÍO MACHO",11091633.197,20681655.737,19000177.405,135418.928,138836.5,139060.465,90307.377,123735.432,123822.023,11-11-0201,"Dec 1",0.5037,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2019,"Noviembre ",SANDILLAL,453298.574,802635.102,912557.185,8827.128,9234.116,7000.823,-71.279,-73.472,-71.509,15-11-0201,"Dec 1",0.0972,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2019,"Noviembre ",TEJONA,970473.968,1821255.306,1860945.841,12529.562,12521.258,12486.948,506.672,-52.65,-45.372,19-11-0201,"Dec 1",0.3916,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2019,"Noviembre ","TORO I",1467886.475,2581383.681,2636963.179,26097.748,26101.797,25770.887,6950.972,12920.482,7869.516,28-11-0201,"Dec 1",0.3656,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2019,"Noviembre ","TORO II",4627528.44,7650106.11,5491434.014,65127.881,65482.781,61060.678,24483.17,32495.472,32728.919,29-11-0201,"Dec 1",0.3739,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2019,"Noviembre ","MOÍN GAS III",11602.818,11858.295,0,20258.123,30130.327,-110.93,-127.755,-128.953,-129.294,07-11-0201,"Dec 1",0.0005,16520,0,0,0,0,0,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2019,"Noviembre ",OROTINA,0,0,0,0,0,0,0,0,0,01-11-0201,"Dec 1",0.0000,250,0,0,0,0,154868.83,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2019,"Noviembre ","LAS PAILAS",4561422.832,8210353.051,9142413.951,30731.865,30997.488,31200.172,30250.984,30534.479,30617.109,28-11-0201,"Dec 1",0.8696,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2019,"Noviembre ","PAILAS II",4096065.546,7150343.722,8534935.365,52279.574,52484.965,52385.672,51902.617,51927.883,51915.812,06-11-0201,"Dec 1",0.5286,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2019,"Noviembre ","PEÑAS BLANCAS",3344591.222,5213139.973,3729900.869,35600.141,35595.441,35596.043,34975.957,34227.008,34088.734,29-11-0201,"Dec 1",0.4714,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2019,"Noviembre ",PIRRÍS,8855008.449,14278217.285,12623798.013,118706.945,118633.18,118646.352,98686.305,98323.441,98436.547,27-11-0201,"Dec 1",0.3547,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2019,"Noviembre ","MIRAVALLES I",6105595.236,10960322.305,12223721.484,49001.379,48947.594,48684.781,44765.312,44859.156,43562.062,28-11-0201,"Dec 1",0.9599,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2019,"Noviembre ","MIRAVALLES II",2365999.619,4394586.016,4986967.855,45612.426,45775.125,45827.641,0,0,0,12-11-0201,"Dec 1",0.3855,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2019,"Noviembre ","MIRAVALLES III",3530687.956,6345031.652,7092345.939,28039.27,27865.861,27963.922,23213.91,23016.955,23199.59,30-11-0201,"Dec 1",0.8722,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2019,"Noviembre ","SOLAR MIRAVALLES",79981.25,,,,,,,,,27-10-2025,,0.1111,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2019,"Noviembre ","MIRAVALLES V",707449.261,1281532.59,1454587.998,5532.975,5552.948,5564.324,5119.259,5020.765,5244.948,07-11-0201,"Dec 1",0.7971,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2019,"Noviembre ","MOÍN GAS II",40727.55,40973.644,3104.119,20002.509,29744.251,12266.758,-113.591,-101.21,-102.824,11-11-0201,"Dec 1",0.0009,40201,0,0,0,0,35548155.52,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2019,"Noviembre ",CARIBLANCO,4650663.092,7804686.85,4403928.393,80417.965,80473.316,80147.254,36737.806,34819.793,41645.612,29-11-0201,"Dec 1",0.2856,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2019,"Noviembre ","MIGUEL DENGO",3754669.227,7465369.314,10728578.647,59720.828,106404.566,59518.617,33897.707,47625.934,34102.391,22-11-0201,"Dec 1",0.1752,,,,,,,,,,
