"Empresa Genera",Año,Mes,Planta,"Energia Punta","Energia Valle","Energia Noche","Potencia Gen Punta","Potencia Gen Valle","Potencia Gen Noche","Potencia Sist Punta","Potencia Sist Valle","Potencia Sist Noche","Fecha Max","Hora Max","Factor Carga","Consumo Diesel","Consumo Bun","Consumo Bun AZ","Consumo Otro","Consumo Lub","Gasto Diesel","Gasto Bun","Gasto Bun AZ","Gasto Otro","Gasto Lub"
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2021,"Diciembre ",CHOCOSUELAS,2564151.383,4714789.216,2185851.914,25260.811,25490.378,25199.722,14524.989,23076.776,11612.546,21-12-0202,"Jan 1",0.4850,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2021,"Diciembre ","LA ESPERANZA",770571.411,1324774.426,1121342.442,5248.299,5251.381,5237.261,5226.763,5206.552,3120.521,21-12-0202,"Jan 1",0.7720,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL LOS SANTOS R.L.",2021,"Diciembre ","LOS SANTOS",1090657.799,1835594.968,2165241.739,11940.375,12103.573,12168.853,71.616,264.44,332.84,29-12-0202,"Jan 1",0.5367,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2021,"Diciembre ",CANALETE,2244141.76,3583278.85,1153581.36,16733.65,16753.79,16664.7,15242.84,14911.92,0,30-12-0202,"Jan 1",0.6010,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2021,"Diciembre ",BIJAGUA,2422502,3708678.6,2400277.47,16980.2,17044.84,16977.19,16850.81,11950.79,8656.89,30-12-0202,"Jan 1",0.6830,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2021,"Diciembre ",JUANILAMA,251455.09,475822.87,46.07,4190.08,3929.17,39.92,0,1922.5,0,30-12-0202,"Jan 1",0.2220,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2021,"Diciembre ","RIO NARANJO",645135.93,1130894.36,1425810.25,5631.99,5765.93,5900.25,3318.75,1928.67,4078.26,30-12-0202,"Jan 1",0.4780,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2021,"Diciembre ","PE CACAO",1672697.16,2802927.25,2570086.72,20658.43,20659.19,20803.46,2320.54,3271.85,3436.5,30-12-0202,"Jan 1",0.4480,,,,,,,,,,
"Consorcio Cooperativo Cubujuqui R L ",2021,"Diciembre ",CUBUJUQUÍ,2990827.539,4057827.926,2355386.682,21858.49,21867,21876.478,17619.564,13735.285,3351.8,21-12-0202,"Jan 1",0.5640,,,,,,,,,,
"Consorcio Cooperativo Cubujuqui R L ",2021,"Noviembre ",CUBUJUQUÍ,2926022.794,3365329.386,1548340.626,21863.566,21856.054,21872.328,21067.416,17608.773,3709.113,25-11-0202,"Dec 2",0.4860,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2021,"Noviembre ","RIO NARANJO",694317.91,1299929.84,1605381.21,8349.57,8579.12,8697.2,0,3133.07,0,25-11-0202,"Dec 2",0.5550,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2021,"Noviembre ","PE CACAO",1245303.87,1705749.84,1587809.94,20747.25,20572.39,20487.78,3350.1,8149.56,3422.87,25-11-0202,"Dec 2",0.2980,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2021,"Noviembre ",CANALETE,2230314.12,3587956.05,1528218.61,15969.51,16041.16,15752.26,15535.04,13025.3,0,25-11-0202,"Dec 2",0.6540,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2021,"Noviembre ",BIJAGUA,2417836.67,3549382.39,2254620.93,17015.01,17002.59,16963.12,0,0,0,25-11-0202,"Dec 2",0.6800,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2021,"Noviembre ",JUANILAMA,241803.03,467016.47,415.66,4245.43,4180.12,119.2,0,2144.7,0,25-11-0202,"Dec 2",0.2240,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL LOS SANTOS R.L.",2021,"Noviembre ","LOS SANTOS",673554.797,1118366.747,1315780.543,11709.992,10957.223,11022.461,0.984,1920.308,3129.121,04-11-0202,"Dec 2",0.3385,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2021,"Noviembre ",CHOCOSUELAS,2560731.993,5273776.308,1385409.683,25332.071,25417.34,25378.478,24532.183,23773.664,8461.979,25-11-0202,"Dec 2",0.4880,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2021,"Noviembre ","LA ESPERANZA",750296.835,1262508.48,1086748.094,5230.972,5229.181,5228.164,5215.436,5224.188,2755.912,25-11-0202,"Dec 2",0.7680,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2021,"Noviembre ","AGUAS ZARCAS",1388489.562,2076863.452,2144922.095,15254.045,15237.504,15016.357,14762.511,8101.131,6554.959,25-11-0202,"Dec 2",0.5360,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2021,"Noviembre ",PLATANAR,1049612.926,1919336.024,2011723.51,15053.44,15032.023,15039.618,,14653.866,,25-11-0202,"Dec 2",0.4360,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2021,"Noviembre ",POCOSOL,174620.1,330961.368,448.875,4072.99,3942.024,200.235,,2371.571,,25-11-0202,"Dec 2",0.1400,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2021,"Noviembre ","BIRRIS I",2564086,2447956,692575,18600,18600,17240.421,18600,16512.175,3511.321,30-11-0202,"Dec 1",0.4790,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2021,"Noviembre ","BIRRIS III",0,0,0,0,0,0,0,0,0,30-11-0202,"Dec 1",0.0000,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2021,"Noviembre ",TUIS,246290,268090,247493,1920,1920,1920,1920,1920,688,30-11-0202,"Dec 1",0.5511,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2021,"Noviembre ","BARRO MORADO",145144,256927,296781,1100,1080,1100,1000,1000,1000,30-11-0202,"Dec 1",0.7190,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2021,"Noviembre ","TORO III (JASEC)",2210314.148,3829371.978,2679377.002,23380.584,23379.936,23317.734,23359.766,23379.936,14694.545,30-11-0202,"Dec 1",0.5046,0,0,0,0,0,0,0,0,0,0
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2021,"Noviembre ",TACARES,883082.929,1039664.216,1289701.589,6474.189,5135.178,6349.814,6360.82,3339.97,3505.31,13-11-0202,"Jan  ",0.6560,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2021,"Noviembre ","LOS NEGROS II",3793246.26,5547983.822,5955416.463,28307.71,28272.972,28282.312,24181.9,17500.92,20392.99,14-11-0202,"Jan  ",0.7640,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2021,"Noviembre ","Jorge Manuel Dengo",524368.703,891201.431,721059.975,4092.034,4085.71,3970.412,4065.19,3834.92,2930.28,11-11-0202,"Jan  ",0.7060,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2021,"Noviembre ","LOS NEGROS",1283908.5,2297263.5,2363329.5,8820,8820,8946,8778,8736,8694,12-11-0202,"Jan  ",0.4580,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2021,"Noviembre ",BRASIL,3152764.67,4031801.558,3517908.273,24655.68,25030.34,25045.17,22966.549,22928.439,19094.227,05-11-0202,"Jan  ",0.6194,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2021,"Noviembre ",COTE,284095.588,394648.301,76422.875,6807.27,6743.15,6023.35,6786.762,5443.897,0,05-11-0202,"Jan  ",0.1546,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2021,"Noviembre ","DANIEL GUTIÉRREZ",1891720.175,2783715.389,3143701.706,14104.07,14122.23,14078.52,13979.207,14056.224,10387.096,05-11-0202,"Jan  ",0.5397,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2021,"Noviembre ","EL ENCANTO",1127167.682,2007966.708,2300488.628,8373.22,8372.88,8374.1,8356.074,8354.069,8209.821,05-11-0202,"Jan  ",0.8311,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2021,"Noviembre ",ELECTRIONA,689032.333,791038.218,944371.8,5986.73,5972.11,5974.41,5887.402,5890.993,3543.137,05-11-0202,"Jan  ",0.5781,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2021,"Noviembre ","RÍO SEGUNDO",132857.688,133013.494,137040.684,970.9,971.65,965.44,926.681,518.269,898.29,05-11-0202,"Jan  ",0.4477,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2021,"Noviembre ","P.E VALLE CENTRAL",553313.998,934323.937,1203803.789,14934.21,15106.16,14977.71,7.335,0,7716.247,05-11-0202,"Jan  ",0.2443,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2021,"Noviembre ",VENTANAS,665576.085,1068756.545,938980.626,10397.14,10428.69,10472.71,9605.827,8001.434,5412.249,05-11-0202,"Jan  ",0.3295,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2021,"Noviembre ","BALSA INFERIOR",4253616.954,3368907.994,3453736.987,36937.95,35747.38,36023.6,36046.695,27203.936,8005.602,05-11-0202,"Jan  ",0.4102,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2021,"Noviembre ",BELÉN,1303295.265,2188581.912,2397986.941,9473.31,9471.47,9412.44,9419.588,9028.183,8886.402,05-11-0202,"Jan  ",0.7789,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2021,"Noviembre ",SANDILLAL,1783897.047,3018424.052,3434210.473,29977.844,30259.396,30222.334,11836.398,15949.11,15796.493,20-11-0202,"Dec 1",0.3693,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2021,"Noviembre ",TEJONA,725120.092,1224751.949,1344834.996,8940.282,8932.039,8929.268,-58.487,3836.466,-60.182,22-11-0202,"Dec 1",0.2773,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2021,"Noviembre ","TORO I",1685804.322,2919421.183,3085217.584,13415.726,13272.73,14188.662,12948.952,9952.178,12956.003,14-11-0202,"Dec 1",0.4205,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2021,"Noviembre ","TORO II",5925804.007,10095875.393,6996336.194,65535.037,65426.307,65319.982,39262.047,53589.158,48930.365,07-11-0202,"Dec 1",0.4844,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2021,"Noviembre ","TORO III",4354047.683,7488852.919,5361403.675,46078.934,46090.971,45976.221,29174.199,38069.234,35800.791,30-11-0202,"Dec 1",0.5028,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2021,"Noviembre ","VENTANAS GARITA",8856183.205,14833340.994,14585362.104,99192.398,99226.324,98617.75,78846.441,78832.473,98441.105,04-11-0202,"Dec 1",0.5316,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2021,"Noviembre ","LAS PAILAS",4271177.784,7777092.935,8714616.059,32613.682,32782.797,32703.172,31981.355,26745.357,31938.092,04-11-0202,"Dec 1",0.8239,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2021,"Noviembre ","PAILAS II",0,12595.79,263453.247,0,43780.012,44017.301,0,0,0,01-11-0202,"Dec 1",0.0074,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2021,"Noviembre ","PEÑAS BLANCAS",1981517.985,3320246.843,3539490.749,35533.129,35608.117,35616.809,35218.703,3197.864,29619.73,03-11-0202,"Dec 1",0.3392,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2021,"Noviembre ",PIRRÍS,13247248.291,21874571.844,17051761.697,138937.367,139723.141,138702.32,138313.766,138682.336,85851.793,05-11-0202,"Dec 1",0.5176,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2021,"Noviembre ",REVENTAZON,17632513.075,29931631.524,27515327.718,249245.494,292491.244,240161.21,165926.798,204227.357,132192.288,16-11-0202,"Dec 1",0.3406,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2021,"Noviembre ","RÍO MACHO",13376775.995,23035746.234,21792037.501,139245.582,139034.496,139131.832,124302.061,74311.813,137748.797,07-11-0202,"Dec 1",0.5774,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2021,"Noviembre ","MIRAVALLES III",0,0,0,0,0,0,0,0,0,01-11-0202,"Dec 1",0.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2021,"Noviembre ","SOLAR MIRAVALLES",53365.5,,,,,,,,,27-10-2025,,0.0741,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2021,"Noviembre ","MIRAVALLES V",0,0.001,0,0,0,0,-49.402,-35.582,-48.027,10-11-0202,"Dec 1",0.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2021,"Noviembre ","MOÍN GAS II",0,0.332,0,-0.016,0,-52.19,-56.915,-51.575,-57.219,10-11-0202,"Dec 1",0.0000,1849,0,0,0,0,1549364.14,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2021,"Noviembre ","MOÍN GAS III",0,7.403,0,-84.937,-82.771,-90.836,-145.334,-123.1,-146.288,28-11-0202,"Dec 1",0.0000,617,0,0,0,0,0,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2021,"Noviembre ",OROTINA,19.565,0,0,82.549,0,0,0,0,0,10-11-0202,"Dec 1",0.0000,128,0,0,0,0,78968.57,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2021,"Noviembre ",ECHANDI,0,,,,,,,,,27-10-2025,,0.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2021,"Noviembre ",GARABITO,0,0.241,0,-312.347,-363.049,-384.253,-518.606,-411.982,-512.557,17-11-0202,"Dec 1",0.0000,1606,0,60127,0,0,1004512.88,0,19809794.31,0,0
