"Empresa Genera",Año,Mes,Planta,"Energia Punta","Energia Valle","Energia Noche","Potencia Gen Punta","Potencia Gen Valle","Potencia Gen Noche","Potencia Sist Punta","Potencia Sist Valle","Potencia Sist Noche","Fecha Max","Hora Max","Factor Carga","Consumo Diesel","Consumo Bun","Consumo Bun AZ","Consumo Otro","Consumo Lub","Gasto Diesel","Gasto Bun","Gasto Bun AZ","Gasto Otro","Gasto Lub"
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2025,"Setiembre ",GUÁPILES,123605.548,152729.951,98461.652,12442.016,12430.644,12449.854,-28.347,0,5826.113,25-09-0202,"Oct 1",0.0382,71896,0,17258,0,6537,40957934.33,0,6198197.47,0,10222395.4
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2025,"Setiembre ",ANGOSTURA,14521729.401,24006862.417,20793510.302,180315.328,180242.547,179555.488,118619.207,118591.914,0,17-09-0202,"Oct 1",0.4577,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2025,"Setiembre ",ARENAL,14402076.432,25311854.399,21234824.594,159577.043,160280.309,159178.148,141387.961,128091.508,158734.586,26-09-0202,"Oct 1",0.5099,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2025,"Setiembre ","BOCA DE POZO",675993.198,1219828.951,1357695.459,4581.13,4584.709,4581.607,4553.682,4557.618,4519.496,01-09-0202,"Oct 1",0.9038,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2025,"Setiembre ",CACHÍ,9546659.794,17184614.056,17703416.442,139563.662,141156.955,139820.898,262.412,58147.387,0,08-09-0202,"Oct 1",0.3881,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2025,"Setiembre ",CARIBLANCO,5159069.682,9053789.623,6400024.478,65113.41,73271.471,80404.973,36911.754,36931.457,27030.721,28-09-0202,"Oct 1",0.3491,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2025,"Setiembre ","MIGUEL DENGO",14923265.548,26184355.671,23308703.519,120800.039,177807.574,120908.652,118655.641,118675.602,118537.805,02-09-0202,"Oct 1",0.5141,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2025,"Setiembre ","DANIEL GUTIÉRREZ",1729616.351,2277488.111,2685655.691,13379.802,13999.678,13687.237,13374.448,11398.818,9390.098,16-09-0202,"Oct 1",0.4620,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2025,"Setiembre ","EL ENCANTO",602405.375,1072778.199,1190619.045,4077.239,4078.577,4078.39,4057.276,4058.937,4073.211,16-09-0202,"Oct 1",0.4382,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2025,"Setiembre ",ELECTRIONA,683235.477,928250.028,1142755.239,5857.765,5809.4,5813.494,4772.865,4765.854,2473.444,16-09-0202,"Oct 1",0.6567,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2025,"Setiembre ","RÍO SEGUNDO",28066.203,48601.288,52995.889,251.794,260.784,251.942,231.62,230.804,237.305,16-09-0202,"Oct 1",0.1441,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2025,"Setiembre ","P.E VALLE CENTRAL",85815.656,217706.449,362129.482,7353.271,9570.793,11719.65,34.158,46.537,1666.832,16-09-0202,"Oct 1",0.0604,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2025,"Setiembre ",VENTANAS,434142.25,668780,1111487,7635.732,7647.958,7612.252,4977.738,4706.271,7278.406,16-09-0202,"Oct 1",0.2729,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2025,"Setiembre ","BALSA INFERIOR",3767443.989,2354862.287,2051255.061,37071.526,37034.217,36205.777,34807.508,25899.666,15470.753,16-09-0202,"Oct 1",0.3027,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2025,"Setiembre ",BELÉN,1244781.063,2221154.883,2326658.859,9961.007,9735.821,9848.493,9376.654,9365.354,9597.169,16-09-0202,"Oct 1",0.7660,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2025,"Setiembre ",BRASIL,3206778.789,4230485.106,4264379.23,24413.725,24781.697,24774.143,22993.221,22872.811,15723.845,16-09-0202,"Oct 1",0.6772,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2025,"Setiembre ",COTE,648905.538,1225299.212,2339.25,6696.647,6698.217,4734.086,6495.205,6493.978,0,16-09-0202,"Oct 1",0.3841,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2025,"Setiembre ","Jorge Manuel Dengo",646868.479,803902.442,702574.541,4576.924,4549.685,4283.587,4326.22,0,3072.248,10-09-0202,"Oct 1",0.6360,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2025,"Setiembre ","LOS NEGROS",2422644,3366867,2533923,16590,16590,16254,16254,13146,9408,10-09-0202,"Oct 1",0.6420,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2025,"Setiembre ",TACARES,855023.276,1048086.17,1140449.83,6635.877,5658.689,4981.287,6544.52,0,4337.291,10-09-0202,"Oct 1",0.6210,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2025,"Setiembre ","LOS NEGROS II",3932238.48,6014800.262,5322139.236,28358.205,28357.33,28300.93,28127.211,28229.51,28127.535,10-09-0202,"Oct 1",0.7620,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2025,"Setiembre ",TUIS,282524.246,357476.652,359743.347,1937.187,1936.873,1935.401,1934.824,1927.928,1934.21,18-09-0202,"Oct 2",0.6999,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2025,"Setiembre ","BARRO MORADO",76592.833,135398,159002.75,579,587,587,520,520,551,18-09-0202,"Oct 2",0.3989,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2025,"Setiembre ","TORO III (JASEC)",1728001.352,2821866.902,2407935.424,23341.221,23127.64,22991.304,15161.889,15452.346,0,18-09-0202,"Oct 2",0.3897,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2025,"Setiembre ","BIRRIS I",2417484.845,1391630.543,346777.005,18412.642,16692.802,16010.001,18302.496,11374.03,20.122,18-09-0202,"Oct 2",0.4367,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2025,"Setiembre ","BIRRIS III",597471.333,651024.917,791548.333,4460,4445,4427,4400,2480,4371,18-09-0202,"Oct 2",0.6093,0,0,0,0,0,0,0,0,0,0
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2025,"Setiembre ","AGUAS ZARCAS",1637705.166,2504283.482,2286437.677,15045.687,15137.377,15008.784,7575.976,4991.183,211.536,26-09-0202,"Oct 2",0.6140,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2025,"Setiembre ",PLATANAR,2061950.914,3708544.224,777687.852,14070.578,14084.067,14005.411,13900.802,13851.743,0,26-09-0202,"Oct 2",0.5740,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2025,"Setiembre ",POCOSOL,123871.251,212690.483,376.737,2557.2,2437.82,146.875,0,331.455,0,26-09-0202,"Oct 2",0.0940,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2025,"Setiembre ",CHOCOSUELAS,2102173.717,3124555.171,2735496.779,17660.064,17988.813,17439.907,11423.305,16293.139,11022.168,26-09-0202,"Oct 2",0.4220,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2025,"Setiembre ","LA ESPERANZA",717181.053,1096870.678,1003758.808,5423.766,5421.563,5424.104,3610.734,3443.351,0,26-09-0202,"Oct 2",0.6990,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL LOS SANTOS R.L.",2025,"Setiembre ","LOS SANTOS",249643.497,503229.049,632397.944,10510.496,10701.662,9242.484,,,,27-10-2025,,0.1509,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2025,"Setiembre ","PE CACAO",284961.95,410411.73,138835.94,16290.53,18382.07,12261.6,2372.7,4143.64,153.46,11-09-0202,"Oct 2",0.0550,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2025,"Setiembre ",HUACAS,366560.32,758619.21,1856.07,6802.75,6806.61,434,0,1136.81,0,11-09-0202,"Oct 2",0.2270,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2025,"Setiembre ","VALLE ESCONDIDO",262057.57,538343.92,1048.75,4765.87,4755.79,353.9,0,20.57,0,11-09-0202,"Oct 2",0.2230,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2025,"Setiembre ",CANALETE,2288858.64,3631090.51,1075716.47,15719.43,15728.95,15634.69,10941.96,15542.57,0,11-09-0202,"Oct 2",0.6230,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2025,"Setiembre ",BIJAGUA,2452604.72,3245823.64,2267937.8,16917.24,16910.56,16890.63,0,9763.27,4980.38,11-09-0202,"Oct 2",0.6590,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2025,"Setiembre ",JUANILAMA,221541.92,374785.83,762.85,4242.96,4242.3,217.83,0,132.56,0,11-09-0202,"Oct 2",0.1530,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2025,"Setiembre ","RIO NARANJO",193402.04,410182.56,384617.67,5070.06,5485.49,5675.66,2396.22,29.56,2181.26,11-09-0202,"Oct 2",0.1880,,,,,,,,,,
"Consorcio Cooperativo Cubujuqui R L ",2025,"Setiembre ",CUBUJUQUÍ,2698709.836,3699496.601,1139880.466,21810.572,21919.85,21786.111,4845.658,10805.486,0,26-09-0202,"Oct 2",0.4670,,,,,,,,,,
"Consorcio Cooperativo Cubujuqui R L ",2025,"Setiembre ","DOÑA JULIA",2203408.524,3034399.056,1700808.23,18501.149,18473.495,18526.64,0,13550.435,0,26-09-0202,"Oct 2",0.4300,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2025,"Agosto    ",HUACAS,420632.63,872375.31,1313.31,6819.13,6792.52,179.76,0,523.91,0,22-08-0202,"Sep 2",0.2520,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2025,"Agosto    ","VALLE ESCONDIDO",274907.38,650203.21,870.34,4778.43,4782.4,296.8,0,2165.66,0,22-08-0202,"Sep 2",0.2540,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2025,"Agosto    ",CANALETE,2359977.68,3628385.06,1228009.66,15666.1,15668.33,15666.24,15579,11382.08,0,22-08-0202,"Sep 2",0.6220,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2025,"Agosto    ",BIJAGUA,2469359.93,3429664.1,2259164.22,16892.88,16875.29,16885.77,16891.59,5864.02,4870.13,22-08-0202,"Sep 2",0.6530,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2025,"Agosto    ",JUANILAMA,222655.68,411271.83,508.92,4187.69,4018.06,84.92,0,2502.79,0,22-08-0202,"Sep 2",0.2710,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2025,"Agosto    ","RIO NARANJO",355775.99,661526.47,794658.95,5696.07,5633.43,5925.32,200.83,2611.32,2173.3,22-08-0202,"Sep 2",0.1940,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE GUANACASTE R.L.",2025,"Agosto    ","PE CACAO",669933.66,946083.98,683122.6,19970.39,18318.15,18757.58,0,839.43,0,22-08-0202,"Sep 2",0.1460,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2025,"Agosto    ","LA ESPERANZA",582488.026,927818.884,910443.221,5430.12,5430.521,5425.148,5352.347,5356.372,2678.253,19-08-0202,"Sep 1",0.6000,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2025,"Agosto    ","AGUAS ZARCAS",1804287.85,2258381.389,2346809.558,15073.634,15109.626,15096.225,7579.417,7578.711,3787.069,19-08-0202,"Sep 1",0.6130,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2025,"Agosto    ",PLATANAR,2139323.816,3850534.962,1288016.697,13967.579,14025.42,14004.178,13867.103,13866.172,6364.883,19-08-0202,"Sep 1",0.6380,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2025,"Agosto    ",POCOSOL,121472.076,224165.876,198.992,2348.196,2335.821,51.826,0,0,0,19-08-0202,"Sep 1",0.0960,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2025,"Agosto    ","BIRRIS I",2545250.822,2539306.714,483062.391,18588.978,17059.694,16107.784,13637.39,16155.876,759.06,25-08-0202,"Sep 1",0.5850,0,0,0,0,0,0,0,0,0,0
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2025,"Agosto    ",CHOCOSUELAS,2761165.226,2891731.531,1142634.96,25938.546,25834.109,24366.186,12981.392,6617.415,0,19-08-0202,"Sep 1",0.3600,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2025,"Agosto    ","BIRRIS III",669899.75,913105.5,994071.433,4599,4528,4449,4268,2064,2027,25-08-0202,"Sep 1",0.7697,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2025,"Agosto    ",TUIS,292449.064,257654.201,240900.252,1940.768,1940.969,1935.568,1920.639,1928.633,0,25-08-0202,"Sep 1",0.5537,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2025,"Agosto    ","BARRO MORADO",86098.083,153941.583,179875,759,739,715,550,542,540,25-08-0202,"Sep 1",0.4515,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2025,"Agosto    ","TORO III (JASEC)",2011908.433,3423574.125,2688314.004,23084.986,23188.884,23099.12,21771.048,14953.186,15046.791,25-08-0202,"Sep 1",0.4550,0,0,0,0,0,0,0,0,0,0
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2025,"Agosto    ",TACARES,889444.831,1015735.31,1088765.62,6622.155,6893.105,6599.403,6443.275,3278.05,2411.843,25-08-0202,"Sep 1",0.5910,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2025,"Agosto    ","LOS NEGROS II",4245523.615,7039629.229,6373298.69,28272.969,28301.338,28258.635,28176.04,28219.537,28221.432,25-08-0202,"Sep 1",0.8530,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2025,"Agosto    ","Jorge Manuel Dengo",560787.232,557625.89,507819.583,4576.924,4549.685,4283.587,4476.14,0,2695.669,25-08-0202,"Sep 1",0.4650,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2025,"Agosto    ","LOS NEGROS",2525533.5,3720958.5,2523801,16590,16590,16254,16254,12138,14070,25-08-0202,"Sep 1",0.6540,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2025,"Agosto    ",BRASIL,3238915.502,2996231.951,2921866.547,24439.762,24250.805,24252.639,23004.496,22708.557,21025.82,18-08-0202,"Sep 1",0.5128,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2025,"Agosto    ",COTE,445945.208,651712.917,0,6698.586,6696.847,0,6594.58,6591.198,0,18-08-0202,"Sep 1",0.2174,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2025,"Agosto    ","DANIEL GUTIÉRREZ",1989921.614,2289352.369,2776667.241,12530.427,13948.423,13846.479,13616.5,13628.84,9198.351,18-08-0202,"Sep 1",0.4713,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2025,"Agosto    ","EL ENCANTO",548092.381,981310.309,1120783.403,8222.575,8170.476,8223.978,4064.239,4065.193,4059.942,18-08-0202,"Sep 1",0.3921,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2025,"Agosto    ",ELECTRIONA,721084.35,876624.162,1019521.374,4888.852,4892.71,4867.212,4792.925,4793.672,4749.86,18-08-0202,"Sep 1",0.6039,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2025,"Agosto    ","RÍO SEGUNDO",84628.203,90291.925,113348.913,940.207,950.874,924.321,100.485,930.899,669.321,18-08-0202,"Sep 1",0.3100,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2025,"Agosto    ","P.E VALLE CENTRAL",330141.984,556166.23,873665.621,14367.841,14392.396,14233.08,22.805,462.836,5916.608,18-08-0202,"Sep 1",0.1546,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2025,"Agosto    ",VENTANAS,91278,173010.5,467855.75,7572.833,7495.901,7567.888,0,0,1280.85,18-08-0202,"Sep 1",0.0873,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2025,"Agosto    ","BALSA INFERIOR",3890868.444,2194302.815,2494544.813,37089.163,29196.223,32567.985,24744.627,24736.275,16103.879,18-08-0202,"Sep 1",0.3075,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2025,"Agosto    ",BELÉN,1234589.328,2039666.063,2369384.435,10080.751,9820.002,9955.692,9381.089,8618.606,9510.068,18-08-0202,"Sep 1",0.7222,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2025,"Agosto    ",SANDILLAL,2592433.887,4698118.781,4300931.67,30087.078,30102.463,28847.861,19653.883,23615.947,19657.123,18-08-0202,"Sep 1",0.5030,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2025,"Agosto    ",TEJONA,324032.502,588420.122,582751.425,4274.92,4315.415,4277.396,-16.091,673.55,474.215,03-08-0202,"Sep 1",0.2537,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2025,"Agosto    ","TORO I",1559744.841,2491875.551,2683598.411,26065.465,26129.932,26015.48,9831.893,7011.742,9852.123,12-08-0202,"Sep 1",0.3564,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2025,"Agosto    ","TORO II",5309827.063,8886698.293,7062356.182,65050.293,65025.908,65000.18,39697.15,40004.109,39927.197,03-08-0202,"Sep 1",0.4329,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2025,"Agosto    ","TORO III",3974683.242,6739352.848,5405267.643,45866.654,45996.385,45811.57,29770.789,30203.873,30160.979,17-08-0202,"Sep 1",0.4559,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2025,"Agosto    ","VENTANAS GARITA",8374880.987,13686401.769,14591051.787,91888.293,85103.473,98967.262,68357.676,49351.936,52155.73,17-08-0202,"Sep 1",0.4926,,,,,,,,,,
